pair_id,model_a,model_b,method,method_label,n_pair,date_min,date_max,aggregation_bi,market_bi,aggregation_minus_market_bi,beats_market,diversity_prediction_diversity,diversity_adjusted_pog,diversity_high_loss_diversity,diversity_adjusted_loss_diversity
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),piecewise_odds,Piecewise Odds,288,2025-10-26,2025-12-21,81.29526227601642,81.16376864740607,0.1314936286103432,True,0.03902390698867886,0.000994098923611103,-95.0,-0.47376961415770424
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),simple_mean,Simple Mean,162,2025-11-23,2025-12-21,80.41496512737066,80.79449569545916,-0.37953056808849794,False,0.06605376253905382,0.0003551959876543151,-53.00000000000001,-0.5271001495480236
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),log_odds_mean,Log-odds Mean,162,2025-11-23,2025-12-21,80.20915874894584,80.79449569545916,-0.5853369465133227,False,0.06605376253905382,0.0003551959876543151,-53.00000000000001,-0.5271001495480236
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,162,2025-11-23,2025-12-21,80.25247798024051,80.79449569545916,-0.5420177152186483,False,0.06605376253905382,0.0003551959876543151,-53.00000000000001,-0.5271001495480236
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),piecewise_odds,Piecewise Odds,162,2025-11-23,2025-12-21,80.22515751190767,80.79449569545916,-0.5693381835514941,False,0.06605376253905382,0.0003551959876543151,-53.00000000000001,-0.5271001495480236
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),simple_mean,Simple Mean,287,2025-10-26,2025-12-21,81.12076213564515,81.16508844605812,-0.04432631041296986,False,0.047001255887522686,0.0010476820557491287,-94.66666666666666,-0.44722222116235966
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),log_odds_mean,Log-odds Mean,287,2025-10-26,2025-12-21,81.03244306278803,81.16508844605812,-0.1326453832700878,False,0.047001255887522686,0.0010476820557491287,-94.66666666666666,-0.44722222116235966
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,287,2025-10-26,2025-12-21,81.23579581934072,81.16508844605812,0.0707073732826018,True,0.047001255887522686,0.0010476820557491287,-94.66666666666666,-0.44722222116235966
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),piecewise_odds,Piecewise Odds,287,2025-10-26,2025-12-21,81.30303432400032,81.16508844605812,0.13794587794220092,True,0.047001255887522686,0.0010476820557491287,-94.66666666666666,-0.44722222116235966
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),simple_mean,Simple Mean,123,2025-10-26,2025-11-09,81.23338173825358,81.64150234399978,-0.40812060574619125,False,0.10260838472233258,0.007406674634146338,,-0.14584698400947954
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),log_odds_mean,Log-odds Mean,123,2025-10-26,2025-11-09,81.13111632195742,81.64150234399978,-0.5103860220423542,False,0.10260838472233258,0.007406674634146338,,-0.14584698400947954
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),ec_w0_56,EC · w = 0.56,123,2025-10-26,2025-11-09,81.47016788011075,81.64150234399978,-0.17133446388902485,False,0.10260838472233258,0.007406674634146338,,-0.14584698400947954
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),piecewise_odds,Piecewise Odds,123,2025-10-26,2025-11-09,81.64951068931956,81.64150234399978,0.008008345319780119,True,0.10260838472233258,0.007406674634146338,,-0.14584698400947954
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),simple_mean,Simple Mean,350,2025-04-27,2025-12-21,78.99469589253319,79.1647739614917,-0.1700780689585173,False,0.08100868843955311,0.004639395599999999,-45.66666666666667,-0.3777963940588403
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),log_odds_mean,Log-odds Mean,350,2025-04-27,2025-12-21,78.96804315313769,79.1647739614917,-0.1967308083540189,False,0.08100868843955311,0.004639395599999999,-45.66666666666667,-0.3777963940588403
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,350,2025-04-27,2025-12-21,79.12823135730451,79.1647739614917,-0.03654260418718991,False,0.08100868843955311,0.004639395599999999,-45.66666666666667,-0.3777963940588403
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),piecewise_odds,Piecewise Odds,350,2025-04-27,2025-12-21,79.16765528495333,79.1647739614917,0.002881323461622287,True,0.08100868843955311,0.004639395599999999,-45.66666666666667,-0.3777963940588403
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),simple_mean,Simple Mean,243,2025-03-02,2025-04-27,73.68637009705449,73.90753700489986,-0.2211669078453724,False,0.06802841845346652,0.001829030781893004,-80.0,-0.5064935076750866
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),log_odds_mean,Log-odds Mean,243,2025-03-02,2025-04-27,73.81501723398233,73.90753700489986,-0.0925197709175336,False,0.06802841845346652,0.001829030781893004,-80.0,-0.5064935076750866
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,243,2025-03-02,2025-04-27,73.98672092954638,73.90753700489986,0.07918392464651447,True,0.06802841845346652,0.001829030781893004,-80.0,-0.5064935076750866
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × O3-Mini-2025-01-31 (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),O3-Mini-2025-01-31 (zero shot with freeze values),piecewise_odds,Piecewise Odds,243,2025-03-02,2025-04-27,74.06431548861224,73.90753700489986,0.15677848371237246,True,0.06802841845346652,0.001829030781893004,-80.0,-0.5064935076750866
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),simple_mean,Simple Mean,375,2025-05-11,2025-12-21,77.83152745131362,78.09516238798999,-0.26363493667636817,False,0.0761799337697826,0.004709392933333334,-45.875,-0.3756909624428851
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),log_odds_mean,Log-odds Mean,375,2025-05-11,2025-12-21,77.85587234969027,78.09516238798999,-0.23929003829971407,False,0.0761799337697826,0.004709392933333334,-45.875,-0.3756909624428851
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),ec_w0_56,EC · w = 0.56,375,2025-05-11,2025-12-21,77.95594962613805,78.09516238798999,-0.13921276185193676,False,0.0761799337697826,0.004709392933333334,-45.875,-0.3756909624428851
Claude-3-7-Sonnet-20250219 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-3-7-Sonnet-20250219 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),piecewise_odds,Piecewise Odds,375,2025-05-11,2025-12-21,77.89714133767663,78.09516238798999,-0.1980210503133577,False,0.0761799337697826,0.004709392933333334,-45.875,-0.3756909624428851
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),simple_mean,Simple Mean,288,2025-10-26,2025-12-21,81.32655613804287,81.16376864740607,0.1627874906368021,True,0.03116375413405137,0.0017408333333333303,-95.0,-0.5976551021304871
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),log_odds_mean,Log-odds Mean,288,2025-10-26,2025-12-21,81.007240992637,81.16376864740607,-0.1565276547690786,False,0.03116375413405137,0.0017408333333333303,-95.0,-0.5976551021304871
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,288,2025-10-26,2025-12-21,81.1799035222923,81.16376864740607,0.016134874886233774,True,0.03116375413405137,0.0017408333333333303,-95.0,-0.5976551021304871
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Opus-4-1-20250805 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Opus-4-1-20250805 (zero shot with freeze values),piecewise_odds,Piecewise Odds,288,2025-10-26,2025-12-21,81.19583536392818,81.16376864740607,0.03206671652210957,True,0.03116375413405137,0.0017408333333333303,-95.0,-0.5976551021304871
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Sonnet-4-5-20250929 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Sonnet-4-5-20250929 (zero shot with freeze values),simple_mean,Simple Mean,288,2025-10-26,2025-12-21,81.16661608075458,81.16376864740607,0.0028474333485064562,True,0.037146194197995475,0.002573763888888886,-95.0,-0.5795198718213798
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Sonnet-4-5-20250929 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Sonnet-4-5-20250929 (zero shot with freeze values),log_odds_mean,Log-odds Mean,288,2025-10-26,2025-12-21,80.88219248025538,81.16376864740607,-0.2815761671506891,False,0.037146194197995475,0.002573763888888886,-95.0,-0.5795198718213798
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Sonnet-4-5-20250929 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Sonnet-4-5-20250929 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,288,2025-10-26,2025-12-21,81.0734604046458,81.16376864740607,-0.0903082427602726,False,0.037146194197995475,0.002573763888888886,-95.0,-0.5795198718213798
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Claude-Sonnet-4-5-20250929 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Claude-Sonnet-4-5-20250929 (zero shot with freeze values),piecewise_odds,Piecewise Odds,288,2025-10-26,2025-12-21,81.06807105244269,81.16376864740607,-0.09569759496338293,False,0.037146194197995475,0.002573763888888886,-95.0,-0.5795198718213798
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),simple_mean,Simple Mean,126,2025-10-26,2025-11-09,82.52154349399974,81.64946390518621,0.8720795888135342,True,0.008845105142947451,0.002618657380952384,,-0.9203204203923026
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),log_odds_mean,Log-odds Mean,126,2025-10-26,2025-11-09,82.57087571082849,81.64946390518621,0.9214118056422791,True,0.008845105142947451,0.002618657380952384,,-0.9203204203923026
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,126,2025-10-26,2025-11-09,82.98976312375977,81.64946390518621,1.3402992185735627,True,0.008845105142947451,0.002618657380952384,,-0.9203204203923026
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5-2025-08-07 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5-2025-08-07 (zero shot with freeze values),piecewise_odds,Piecewise Odds,126,2025-10-26,2025-11-09,83.36177285233657,81.64946390518621,1.7123089471503619,True,0.008845105142947451,0.002618657380952384,,-0.9203204203923026
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),simple_mean,Simple Mean,145,2025-11-23,2025-12-21,80.07046488540787,80.73155958780671,-0.6610947023988416,False,0.09484622457670333,0.003733172413793097,-47.333333333333336,-0.47047182216682426
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),log_odds_mean,Log-odds Mean,145,2025-11-23,2025-12-21,79.60741538331911,80.73155958780671,-1.1241442044876067,False,0.09484622457670333,0.003733172413793097,-47.333333333333336,-0.47047182216682426
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,145,2025-11-23,2025-12-21,79.60585759333667,80.73155958780671,-1.1257019944700488,False,0.09484622457670333,0.003733172413793097,-47.333333333333336,-0.47047182216682426
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × GPT-5.1-2025-11-13 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),GPT-5.1-2025-11-13 (zero shot with freeze values),piecewise_odds,Piecewise Odds,145,2025-11-23,2025-12-21,79.50132710181877,80.73155958780671,-1.2302324859879405,False,0.09484622457670333,0.003733172413793097,-47.333333333333336,-0.47047182216682426
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),simple_mean,Simple Mean,160,2025-11-23,2025-12-21,80.36854489341955,80.60804014284054,-0.23949524942098321,False,0.049509943205624296,0.0004449249999999988,-52.333333333333336,-0.5977853129245235
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),log_odds_mean,Log-odds Mean,160,2025-11-23,2025-12-21,79.79550502508894,80.60804014284054,-0.8125351177515938,False,0.049509943205624296,0.0004449249999999988,-52.333333333333336,-0.5977853129245235
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),ec_w0_56,EC · w = 0.56,160,2025-11-23,2025-12-21,79.80099913951672,80.60804014284054,-0.8070410033238176,False,0.049509943205624296,0.0004449249999999988,-52.333333333333336,-0.5977853129245235
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Gemini-3-Pro-Preview (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Gemini-3-Pro-Preview (zero shot with freeze values),piecewise_odds,Piecewise Odds,160,2025-11-23,2025-12-21,79.67809453972346,80.60804014284054,-0.9299456031170763,False,0.049509943205624296,0.0004449249999999988,-52.333333333333336,-0.5977853129245235
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),simple_mean,Simple Mean,288,2025-10-26,2025-12-21,81.30902389604503,81.16376864740607,0.14525524863896067,True,0.026788701138389825,0.0014618137152777738,-95.0,-0.6811425856696277
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),log_odds_mean,Log-odds Mean,288,2025-10-26,2025-12-21,81.01328240259235,81.16376864740607,-0.1504862448137203,False,0.026788701138389825,0.0014618137152777738,-95.0,-0.6811425856696277
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,288,2025-10-26,2025-12-21,81.21746082409851,81.16376864740607,0.05369217669243653,True,0.026788701138389825,0.0014618137152777738,-95.0,-0.6811425856696277
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-0709 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-0709 (zero shot with freeze values),piecewise_odds,Piecewise Odds,288,2025-10-26,2025-12-21,81.32268118294654,81.16376864740607,0.15891253554046614,True,0.026788701138389825,0.0014618137152777738,-95.0,-0.6811425856696277
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),simple_mean,Simple Mean,162,2025-11-23,2025-12-21,80.42375368805831,80.79449569545916,-0.3707420074008496,False,0.053985280212775266,0.0006113533950617214,-53.00000000000001,-0.5424718483946454
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),log_odds_mean,Log-odds Mean,162,2025-11-23,2025-12-21,79.85839157657833,80.79449569545916,-0.9361041188808343,False,0.053985280212775266,0.0006113533950617214,-53.00000000000001,-0.5424718483946454
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,162,2025-11-23,2025-12-21,79.86213611513423,80.79449569545916,-0.9323595803249276,False,0.053985280212775266,0.0006113533950617214,-53.00000000000001,-0.5424718483946454
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-1-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-1-Fast-Reasoning (zero shot with freeze values),piecewise_odds,Piecewise Odds,162,2025-11-23,2025-12-21,79.66058218927782,80.79449569545916,-1.1339135061813437,False,0.053985280212775266,0.0006113533950617214,-53.00000000000001,-0.5424718483946454
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),simple_mean,Simple Mean,287,2025-10-26,2025-12-21,81.28648116143124,81.16508844605812,0.12139271537311913,True,0.025594848365163014,0.0011862055749128908,-94.66666666666666,-0.6387990398928404
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),log_odds_mean,Log-odds Mean,287,2025-10-26,2025-12-21,80.95909725565778,81.16508844605812,-0.20599119040033997,False,0.025594848365163014,0.0011862055749128908,-94.66666666666666,-0.6387990398928404
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),ec_w0_56,EC · w = 0.56,287,2025-10-26,2025-12-21,81.14634025675672,81.16508844605812,-0.018748189301405205,False,0.025594848365163014,0.0011862055749128908,-94.66666666666666,-0.6387990398928404
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Grok-4-Fast-Reasoning (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Grok-4-Fast-Reasoning (zero shot with freeze values),piecewise_odds,Piecewise Odds,287,2025-10-26,2025-12-21,81.17816225984349,81.16508844605812,0.013073813785368316,True,0.025594848365163014,0.0011862055749128908,-94.66666666666666,-0.6387990398928404
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),simple_mean,Simple Mean,123,2025-10-26,2025-11-09,81.60139099222067,81.64150234399978,-0.04011135177910319,False,0.07521616653596797,0.002187694065040654,,-0.4359554531143894
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),log_odds_mean,Log-odds Mean,123,2025-10-26,2025-11-09,81.35822219682646,81.64150234399978,-0.28328014717331484,False,0.07521616653596797,0.002187694065040654,,-0.4359554531143894
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),ec_w0_56,EC · w = 0.56,123,2025-10-26,2025-11-09,81.70617037506034,81.64150234399978,0.06466803106056318,True,0.07521616653596797,0.002187694065040654,,-0.4359554531143894
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Kimi-K2-Instruct (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Kimi-K2-Instruct (zero shot with freeze values),piecewise_odds,Piecewise Odds,123,2025-10-26,2025-11-09,82.04683048180831,81.64150234399978,0.4053281378085387,True,0.07521616653596797,0.002187694065040654,,-0.4359554531143894
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),simple_mean,Simple Mean,288,2025-10-26,2025-12-21,81.18651483460754,81.16376864740607,0.02274618720146293,True,0.032160813864978155,0.0031169491666666674,-95.0,-0.8141081756655767
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),log_odds_mean,Log-odds Mean,288,2025-10-26,2025-12-21,81.04968766507751,81.16376864740607,-0.11408098232855934,False,0.032160813864978155,0.0031169491666666674,-95.0,-0.8141081756655767
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),ec_w0_56,EC · w = 0.56,288,2025-10-26,2025-12-21,81.27469754806764,81.16376864740607,0.11092890066156258,True,0.032160813864978155,0.0031169491666666674,-95.0,-0.8141081756655767
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × O3-2025-04-16 (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),O3-2025-04-16 (zero shot with freeze values),piecewise_odds,Piecewise Odds,288,2025-10-26,2025-12-21,81.40036479663786,81.16376864740607,0.2365961492317865,True,0.032160813864978155,0.0031169491666666674,-95.0,-0.8141081756655767
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),simple_mean,Simple Mean,287,2025-10-26,2025-12-21,81.05937465670256,81.15832679413649,-0.09895213743392617,False,0.06809455681250143,0.004683109442508715,-46.83333333333333,-0.4431933661879533
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),log_odds_mean,Log-odds Mean,287,2025-10-26,2025-12-21,80.98267571917803,81.15832679413649,-0.1756510749584521,False,0.06809455681250143,0.004683109442508715,-46.83333333333333,-0.4431933661879533
Claude-Haiku-4-5-20251001 (zero shot with freeze values) × Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),Claude-Haiku-4-5-20251001 (zero shot with freeze values),Qwen3-235B-A22B-Fp8-Tput (zero shot with freeze values),ec_w0_56,EC · w = 0.56,287,2025-10-26,2025-12-21,81.19983452757663,81.15832679413649,0.04150773344014169,True,0.06809455681250143,0.004683109442508715,-46.83333333333333,-0.4431933661879533
